항목명1,일본엔/달러,달러/유로,달러/영국파운드,달러/엔
2015-04-10,120.545,1.0663,1.4713,0.008295657
2015-04-11,,,,
2015-04-12,,,,
2015-04-13,120.215,1.0615,1.4641,0.008318429
2015-04-14,120.085,1.0575,1.4671,0.008327435
2015-04-15,119.395,1.0651,1.4775,0.00837556
2015-04-16,119.175,1.0674,1.4823,0.008391022
2015-04-17,119.015,1.0769,1.4935,0.008402302
2015-04-18,,,,
2015-04-19,,,,
2015-04-20,118.955,1.0793,1.4952,0.00840654
2015-04-21,119.285,1.0738,1.49,0.008383284
2015-04-22,119.655,1.0737,1.4929,0.008357361
2015-04-23,119.985,1.0722,1.5037,0.008334375
2015-04-24,119.585,1.0818,1.5053,0.008362253
2015-04-25,,,,
2015-04-26,,,,
2015-04-27,118.885,1.0864,1.5174,0.00841149
2015-04-28,119.095,1.0879,1.5228,0.008396658
2015-04-29,118.845,1.0973,1.5335,0.008414321
2015-04-30,119.045,1.1113,1.5426,0.008400185
2015-05-01,,,,
2015-05-02,,,,
2015-05-03,,,,
2015-05-04,120.17,1.1191,1.5159,0.008321544
2015-05-05,,,,
2015-05-06,119.94,1.1179,1.517,0.008337502
2015-05-07,119.405,1.1346,1.5243,0.008374859
2015-05-08,119.725,1.1243,1.5389,0.008352474
2015-05-09,,,,
2015-05-10,,,,
2015-05-11,119.835,1.1195,1.5438,0.008344807
2015-05-12,120.125,1.1148,1.5579,0.008324662
2015-05-13,119.885,1.1216,1.5669,0.008341327
2015-05-14,119.16,1.1352,1.5742,0.008392078
2015-05-15,119.19,1.1403,1.5774,0.008389966
2015-05-16,,,,
2015-05-17,,,,
2015-05-18,119.4,1.1443,1.5742,0.008375209
2015-05-19,119.95,1.1318,1.5658,0.008336807
2015-05-20,120.675,1.1148,1.5512,0.008286721
2015-05-21,121.235,1.1094,1.5539,0.008248443
2015-05-22,121.045,1.1108,1.5659,0.00826139
2015-05-23,,,,
2015-05-24,,,,
2015-05-25,,,,
2015-05-26,121.55,1.0979,1.5474,0.008227067
2015-05-27,123.005,1.0883,1.5393,0.008129751
2015-05-28,123.725,1.0903,1.5352,0.008082441
2015-05-29,123.85,1.0967,1.532,0.008074283
2015-05-30,,,,
2015-05-31,,,,
2015-06-01,124.165,1.0965,1.5288,0.008053799
2015-06-02,124.825,1.0926,1.52,0.008011216
2015-06-03,124.055,1.1151,1.5342,0.008060941
2015-06-04,124.335,1.1269,1.5328,0.008042788
2015-06-05,124.435,1.1185,1.5357,0.008036324
2015-06-06,,,,
2015-06-07,,,,
2015-06-08,125.645,1.1108,1.5267,0.007958932
2015-06-09,124.595,1.128,1.5341,0.008026004
2015-06-10,124.38,1.128,1.5382,0.008039878
2015-06-11,122.815,1.1318,1.5502,0.008142328
2015-06-12,123.5,1.1245,1.5512,0.008097166
2015-06-13,,,,
2015-06-14,,,,
2015-06-15,123.335,1.1222,1.5559,0.008107999
2015-06-16,123.405,1.1279,1.5599,0.008103399
2015-06-17,123.385,1.1245,1.5646,0.008104713
2015-06-18,123.475,1.1342,1.5833,0.008098805
2015-06-19,122.965,1.1371,1.5878,0.008132395
2015-06-20,,,,
2015-06-21,,,,
2015-06-22,122.735,1.1364,1.5879,0.008147635
2015-06-23,123.375,1.1344,1.5829,0.00810537
2015-06-24,123.9,1.1173,1.5732,0.008071025
2015-06-25,123.86,1.1203,1.5707,0.008073632
2015-06-26,123.565,1.1205,1.5749,0.008092907
2015-06-27,,,,
2015-06-28,,,,
2015-06-29,122.615,1.0999,1.5716,0.008155609
2015-06-30,122.565,1.1213,1.5729,0.008158936
2015-07-01,122.405,1.1131,1.5691,0.008169601
2015-07-02,123.235,1.1045,1.561,0.008114578
2015-07-03,123.065,1.1087,1.5608,0.008125787
2015-07-04,,,,
2015-07-05,,,,
2015-07-06,122.295,1.1034,1.557,0.008176949
2015-07-07,122.6,1.1055,1.5605,0.008156607
2015-07-08,122.535,1.1005,1.546,0.008160934
2015-07-09,120.715,1.1076,1.537,0.008283975
2015-07-10,121.705,1.1059,1.5373,0.008216589
2015-07-11,,,,
2015-07-12,,,,
2015-07-13,122.555,1.1134,1.5507,0.008159602
2015-07-14,123.545,1.1006,1.549,0.008094217
2015-07-15,123.355,1.1012,1.5635,0.008106684
2015-07-16,123.925,1.0955,1.5638,0.008069397
2015-07-17,124.145,1.0876,1.5605,0.008055097
2015-07-18,,,,
2015-07-19,,,,
2015-07-20,124.105,1.0837,1.5606,0.008057693
2015-07-21,124.285,1.0832,1.5567,0.008046023
2015-07-22,123.855,1.0937,1.5556,0.008073957
2015-07-23,123.985,1.0927,1.5615,0.008065492
2015-07-24,123.885,1.0986,1.5517,0.008072002
2015-07-25,,,,
2015-07-26,,,,
2015-07-27,123.795,1.0974,1.5522,0.008077871
2015-07-28,123.3,1.1086,1.556,0.0081103
2015-07-29,123.58,1.1063,1.561,0.008091924
2015-07-30,123.93,1.0987,1.5606,0.008069071
2015-07-31,124.17,1.0935,1.5599,0.008053475
2015-08-01,,,,
2015-08-02,,,,
2015-08-03,123.96,1.0974,1.563,0.008067118
2015-08-04,123.98,1.0952,1.5588,0.008065817
2015-08-05,124.305,1.0891,1.5567,0.008044729
2015-08-06,124.78,1.0903,1.5605,0.008014105
2015-08-07,124.7,1.0926,1.5513,0.008019246
2015-08-08,,,,
2015-08-09,,,,
2015-08-10,124.29,1.0964,1.5495,0.0080457
2015-08-11,124.545,1.1016,1.5585,0.008029226
2015-08-12,125.07,1.1044,1.5582,0.007995523
2015-08-13,124.205,1.1156,1.5613,0.008051206
2015-08-14,,,,
2015-08-15,,,,
2015-08-16,,,,
2015-08-17,124.31,1.1096,1.565,0.008044405
2015-08-18,124.435,1.1075,1.5582,0.008036324
2015-08-19,124.385,1.1029,1.5658,0.008039555
2015-08-20,123.9,1.1119,1.5681,0.008071025
2015-08-21,123.47,1.1228,1.5687,0.008099133
2015-08-22,,,,
2015-08-23,,,,
2015-08-24,121.355,1.1392,1.5682,0.008240287
2015-08-25,118.5,1.1598,1.5756,0.008438819
2015-08-26,118.945,1.1521,1.5694,0.008407247
2015-08-27,120.265,1.1336,1.5475,0.008314971
2015-08-28,121.075,1.1244,1.5409,0.008259343
2015-08-29,,,,
2015-08-30,,,,
2015-08-31,121.26,1.1198,1.5412,0.008246743
2015-09-01,121.22,1.1218,1.5352,0.008249464
2015-09-02,119.61,1.1297,1.5301,0.008360505
2015-09-03,120.46,1.1221,1.5307,0.008301511
2015-09-04,120.15,1.1119,1.5252,0.00832293
2015-09-05,,,,
2015-09-06,,,,
2015-09-07,119.08,1.1149,1.5188,0.008397716
2015-09-08,119.29,1.1169,1.527,0.008382932
2015-09-09,119.955,1.1211,1.5398,0.00833646
2015-09-10,120.395,1.1216,1.5362,0.008305993
2015-09-11,120.72,1.1287,1.5437,0.008283632
2015-09-12,,,,
2015-09-13,,,,
2015-09-14,120.675,1.1342,1.5439,0.008286721
2015-09-15,120.33,1.1309,1.5422,0.00831048
2015-09-16,120.39,1.1272,1.5345,0.008306338
2015-09-17,120.565,1.1291,1.5497,0.008294281
2015-09-18,120.145,1.1414,1.5574,0.008323276
2015-09-19,,,,
2015-09-20,,,,
2015-09-21,119.985,1.1293,1.5521,0.008334375
2015-09-22,120.515,1.1186,1.5508,0.008297722
2015-09-23,120.03,1.1132,1.5352,0.008331251
2015-09-24,120.28,1.1179,1.5244,0.008313934
2015-09-25,120.28,1.1179,1.5228,0.008313934
2015-09-26,,,,
2015-09-27,,,,
2015-09-28,,,,
2015-09-29,,,,
2015-09-30,119.835,1.1251,1.5156,0.008344807
2015-10-01,119.93,1.1171,1.5124,0.008338197
2015-10-02,119.83,1.1192,1.5135,0.008345156
2015-10-03,,,,
2015-10-04,,,,
2015-10-05,119.965,1.1215,1.5185,0.008335765
2015-10-06,120.425,1.119,1.5147,0.008303924
2015-10-07,120.23,1.1271,1.5229,0.008317392
2015-10-08,119.965,1.124,1.5316,0.008335765
2015-10-09,,,,
2015-10-10,,,,
2015-10-11,,,,
2015-10-12,120.225,1.1362,1.5322,0.008317738
2015-10-13,120.03,1.1357,1.5342,0.008331251
2015-10-14,119.77,1.1386,1.5253,0.008349336
2015-10-15,118.84,1.1475,1.5474,0.008414675
2015-10-16,118.935,1.1374,1.5473,0.008407954
2015-10-17,,,,
2015-10-18,,,,
2015-10-19,119.38,1.1355,1.544,0.008376612
2015-10-20,119.53,1.1328,1.5463,0.008366101
2015-10-21,119.83,1.1352,1.5446,0.008345156
2015-10-22,119.885,1.1342,1.5418,0.008341327
2015-10-23,120.735,1.1098,1.5388,0.008282602
2015-10-24,,,,
2015-10-25,,,,
2015-10-26,121.375,1.1021,1.5312,0.008238929
2015-10-27,121.07,1.1054,1.535,0.008259684
2015-10-28,120.42,1.1037,1.5306,0.008304268
2015-10-29,121.105,1.0926,1.5271,0.008257297
2015-10-30,120.995,1.0984,1.5318,0.008264804
2015-10-31,,,,
2015-11-01,,,,
2015-11-02,120.555,1.1028,1.5433,0.008294969
2015-11-03,120.735,1.1016,1.5418,0.008282602
2015-11-04,121.065,1.0963,1.5417,0.008260026
2015-11-05,121.535,1.0867,1.5387,0.008228082
2015-11-06,121.72,1.0881,1.5209,0.008215577
2015-11-07,,,,
2015-11-08,,,,
2015-11-09,123.315,1.0721,1.5045,0.008109314
2015-11-10,123.075,1.0754,1.5116,0.008125127
2015-11-11,123.205,1.0722,1.5121,0.008116554
2015-11-12,122.79,1.076,1.5213,0.008143986
2015-11-13,122.615,1.0812,1.523,0.008155609
2015-11-14,,,,
2015-11-15,,,,
2015-11-16,122.395,1.072,1.5225,0.008170268
2015-11-17,123.245,1.0688,1.5202,0.008113919
2015-11-18,123.445,1.0644,1.5217,0.008100774
2015-11-19,123.555,1.0664,1.5232,0.008093562
2015-11-20,122.925,1.0732,1.529,0.008135042
2015-11-21,,,,
2015-11-22,,,,
2015-11-23,122.87,1.0639,1.5187,0.008138683
2015-11-24,122.91,1.0632,1.5121,0.008136034
2015-11-25,122.515,1.0646,1.5086,0.008162266
2015-11-26,122.71,1.0622,1.5124,0.008149295
2015-11-27,122.615,1.0606,1.5102,0.008155609
2015-11-28,,,,
2015-11-29,,,,
2015-11-30,122.81,1.059,1.5039,0.008142659
2015-12-01,123.175,1.0567,1.5057,0.008118531
2015-12-02,122.935,1.0623,1.5074,0.00813438
2015-12-03,123.29,1.0608,1.4946,0.008110958
2015-12-04,122.67,1.0932,1.5141,0.008151952
2015-12-05,,,,
2015-12-06,,,,
2015-12-07,123.195,1.0878,1.5108,0.008117213
2015-12-08,123.385,1.0833,1.5047,0.008104713
2015-12-09,122.885,1.0895,1.501,0.00813769
2015-12-10,121.595,1.1018,1.5179,0.008224022
2015-12-11,121.625,1.0945,1.5156,0.008221994
2015-12-12,,,,
2015-12-13,,,,
2015-12-14,121.07,1.0973,1.5192,0.008259684
2015-12-15,120.995,1.1,1.5171,0.008264804
2015-12-16,121.64,1.0934,1.5039,0.00822098
2015-12-17,122.405,1.0881,1.4981,0.008169601
2015-12-18,122.6,1.0831,1.4904,0.008156607
2015-12-19,,,,
2015-12-20,,,,
2015-12-21,121.32,1.0863,1.4913,0.008242664
2015-12-22,121.225,1.0912,1.4886,0.008249124
2015-12-23,121.045,1.095,1.4825,0.00826139
2015-12-24,120.925,1.0908,1.4874,0.008269589
2015-12-25,,,,
2015-12-26,,,,
2015-12-27,,,,
2015-12-28,120.22,1.0962,1.4923,0.008318084
2015-12-29,120.37,1.0971,1.4884,0.008307718
2015-12-30,120.51,1.0923,1.4818,0.008298067
2015-12-31,120.575,1.0926,1.4811,0.008293593
2016-01-01,,,,
2016-01-02,,,,
2016-01-03,,,,
2016-01-04,120.305,1.0856,1.4732,0.008312206
2016-01-05,119.335,1.0828,1.471,0.008379771
2016-01-06,119.11,1.0755,1.4682,0.008395601
2016-01-07,118.475,1.0776,1.4629,0.008440599
2016-01-08,117.555,1.0922,1.4625,0.008506656
2016-01-09,,,,
2016-01-10,,,,
2016-01-11,116.875,1.0967,1.4526,0.00855615
2016-01-12,117.685,1.086,1.4545,0.00849726
2016-01-13,117.715,1.085,1.444,0.008495094
2016-01-14,117.62,1.0889,1.4422,0.008501955
2016-01-15,118.145,1.0862,1.4418,0.008464175
2016-01-16,,,,
2016-01-17,,,,
2016-01-18,116.925,1.0918,1.4256,0.008552491
2016-01-19,117.405,1.089,1.4251,0.008517525
2016-01-20,117.625,1.0912,1.4167,0.008501594
2016-01-21,116.935,1.0889,1.4187,0.00855176
2016-01-22,117.81,1.0871,1.4228,0.008488244
2016-01-23,,,,
2016-01-24,,,,
2016-01-25,118.725,1.0795,1.4266,0.008422826
2016-01-26,118.345,1.0852,1.4251,0.008449871
2016-01-27,118.375,1.087,1.4348,0.00844773
2016-01-28,118.605,1.09,1.4242,0.008431348
2016-01-29,118.805,1.0941,1.4358,0.008417154
2016-01-30,,,,
2016-01-31,,,,
2016-02-01,121.425,1.0822,1.4235,0.008235536
2016-02-02,120.975,1.0891,1.4422,0.008266171
2016-02-03,119.785,1.0926,1.4413,0.008348291
2016-02-04,117.945,1.109,1.4591,0.008478528
2016-02-05,116.835,1.1204,1.458,0.008559079
2016-02-06,,,,
2016-02-07,,,,
2016-02-08,,,,
2016-02-09,,,,
2016-02-10,,,,
2016-02-11,113.455,1.1282,1.4531,0.008814067
2016-02-12,112.505,1.1317,1.4475,0.008888494
2016-02-13,,,,
2016-02-14,,,,
2016-02-15,113.585,1.1232,1.4511,0.008803979
2016-02-16,114.425,1.1168,1.444,0.008739349
2016-02-17,114.175,1.1143,1.4304,0.008758485
2016-02-18,114.125,1.1131,1.4287,0.008762322
2016-02-19,113.285,1.1107,1.4335,0.008827294
2016-02-20,,,,
2016-02-21,,,,
2016-02-22,112.485,1.1122,1.4295,0.008890074
2016-02-23,112.92,1.1028,1.4152,0.008855827
2016-02-24,112.005,1.1019,1.4024,0.008928173
2016-02-25,111.975,1.1018,1.3929,0.008930565
2016-02-26,112.905,1.1024,1.3955,0.008857004
2016-02-27,,,,
2016-02-28,,,,
2016-02-29,113.775,1.0914,1.3862,0.008789277
2016-03-01,,,,
2016-03-02,114.015,1.0869,1.3955,0.008770776
2016-03-03,113.565,1.087,1.4078,0.00880553
2016-03-04,113.735,1.0948,1.417,0.008792368
2016-03-05,,,,
2016-03-06,,,,
2016-03-07,113.845,1.0997,1.4225,0.008783873
2016-03-08,113.32,1.1013,1.426,0.008824568
2016-03-09,112.655,1.1005,1.4208,0.008876659
2016-03-10,113.325,1.1,1.4216,0.008824178
2016-03-11,113.135,1.1178,1.4286,0.008838998
2016-03-12,,,,
2016-03-13,,,,
2016-03-14,113.735,1.1165,1.438,0.008792368
2016-03-15,113.795,1.1101,1.4298,0.008787732
2016-03-16,113.165,1.111,1.4154,0.008836654
2016-03-17,112.75,1.1219,1.4252,0.00886918
2016-03-18,111.39,1.1318,1.4475,0.008977467
2016-03-19,,,,
2016-03-20,,,,
2016-03-21,111.545,1.127,1.4464,0.008964992
2016-03-22,112.09,1.1239,1.4373,0.008921402
2016-03-23,112.28,1.1219,1.4217,0.008906306
2016-03-24,112.425,1.118,1.4114,0.008894819
2016-03-25,112.785,1.1179,1.4153,0.008866427
2016-03-26,,,,
2016-03-27,,,,
2016-03-28,113.335,1.1159,1.4133,0.0088234
2016-03-29,113.405,1.12,1.426,0.008817953
2016-03-30,112.755,1.1289,1.4384,0.008868786
2016-03-31,112.425,1.1334,1.4377,0.008894819
2016-04-01,112.555,1.1377,1.4366,0.008884545
2016-04-02,,,,
2016-04-03,,,,
2016-04-04,111.705,1.1393,1.4224,0.008952151
2016-04-05,111.235,1.1389,1.4263,0.008989976
2016-04-06,110.29,1.1383,1.4156,0.009067005
2016-04-07,109.725,1.1396,1.4129,0.009113693
2016-04-08,108.355,1.1373,1.4059,0.009228923
2016-04-09,,,,
2016-04-10,,,,
2016-04-11,108.225,1.1407,1.4124,0.009240009
2016-04-12,107.895,1.1413,1.4226,0.00926827
2016-04-13,,,,
2016-04-14,109.405,1.1277,1.4197,0.00914035
2016-04-15,109.385,1.1265,1.4146,0.009142021
2016-04-16,,,,
2016-04-17,,,,
2016-04-18,108.38,1.1289,1.4176,0.009226795
2016-04-19,108.855,1.1309,1.4277,0.009186533
2016-04-20,109.215,1.1359,1.4393,0.009156251
2016-04-21,109.83,1.1301,1.4336,0.00910498
2016-04-22,109.435,1.1289,1.432,0.009137844
2016-04-23,,,,
2016-04-24,,,,
2016-04-25,111.495,1.1232,1.4447,0.008969012
2016-04-26,111.18,1.1266,1.4482,0.008994423
2016-04-27,111.295,1.1297,1.4578,0.00898513
2016-04-28,111.485,1.1327,1.4538,0.008969817
2016-04-29,108.1,1.135,1.4607,0.009250694
2016-04-30,,,,
2016-05-01,,,,
2016-05-02,106.555,1.1458,1.4595,0.009384825
2016-05-03,106.435,1.1526,1.4666,0.009395406
2016-05-04,106.765,1.1503,1.4545,0.009366365
2016-05-05,,,,
2016-05-06,,,,
2016-05-07,,,,
2016-05-08,,,,
2016-05-09,107.285,1.1398,1.4431,0.009320968
2016-05-10,108.375,1.1384,1.4413,0.00922722
2016-05-11,109.255,1.1371,1.4444,0.009152899
2016-05-12,108.425,1.1423,1.4436,0.009222965
2016-05-13,108.985,1.1379,1.4448,0.009175575
2016-05-14,,,,
2016-05-15,,,,
2016-05-16,108.555,1.1316,1.4352,0.00921192
2016-05-17,109.07,1.1315,1.4415,0.009168424
2016-05-18,109.13,1.1313,1.4456,0.009163383
2016-05-19,110.135,1.1223,1.4602,0.009079766
2016-05-20,109.925,1.1202,1.4603,0.009097112
2016-05-21,,,,
2016-05-22,,,,
2016-05-23,110.165,1.1219,1.4498,0.009077293
2016-05-24,109.255,1.1215,1.4482,0.009152899
2016-05-25,110.045,1.114,1.4617,0.009087192
2016-05-26,110.165,1.1154,1.4703,0.009077293
2016-05-27,109.725,1.1193,1.4664,0.009113693
2016-05-28,,,,
2016-05-29,,,,
2016-05-30,110.685,1.111,1.462,0.009034648
2016-05-31,110.985,1.1144,1.4631,0.009010227
2016-06-01,110.675,1.1131,1.4491,0.009035464
2016-06-02,109.495,1.1187,1.4415,0.009132837
2016-06-03,108.865,1.1152,1.4411,0.009185689
2016-06-04,,,,
2016-06-05,,,,
2016-06-06,,,,
2016-06-07,107.495,1.1356,1.4452,0.009302758
2016-06-08,107.365,1.1356,1.4541,0.009314022
2016-06-09,106.92,1.1397,1.4511,0.009352787
2016-06-10,107.005,1.1313,1.4463,0.009345358
2016-06-11,,,,
2016-06-12,,,,
2016-06-13,106.695,1.1247,1.4222,0.00937251
2016-06-14,106.075,1.1294,1.421,0.009427292
2016-06-15,106.035,1.1209,1.4111,0.009430848
2016-06-16,105.855,1.1263,1.4196,0.009446885
2016-06-17,104.345,1.1236,1.4213,0.009583593
2016-06-18,,,,
2016-06-19,,,,
2016-06-20,104.635,1.1333,1.4487,0.009557032
2016-06-21,103.875,1.1315,1.4669,0.009626955
2016-06-22,104.725,1.1256,1.4662,0.009548818
2016-06-23,104.725,1.1336,1.4807,0.009548818
2016-06-24,105.915,1.1355,1.4832,0.009441533
2016-06-25,,,,
2016-06-26,,,,
2016-06-27,102.145,1.1062,1.3457,0.009790004
2016-06-28,101.935,1.1013,1.3228,0.009810173
2016-06-29,102.63,1.1073,1.3356,0.00974374
2016-06-30,102.875,1.1123,1.3453,0.009720535
2016-07-01,103.2,1.1105,1.3337,0.009689922
2016-07-02,,,,
2016-07-03,,,,
2016-07-04,102.595,1.1132,1.3282,0.009747064
2016-07-05,102.535,1.1148,1.3283,0.009752767
2016-07-06,101.575,1.1062,1.2972,0.009844942
2016-07-07,101.145,1.1093,1.2897,0.009886796
2016-07-08,100.705,1.1059,1.2885,0.009929994
2016-07-09,,,,
2016-07-10,,,,
2016-07-11,100.655,1.1048,1.2945,0.009934926
2016-07-12,102.685,1.106,1.2994,0.009738521
2016-07-13,104.735,1.1062,1.3255,0.009547907
2016-07-14,104.135,1.1099,1.3115,0.009602919
2016-07-15,105.315,1.1112,1.3346,0.009495324
2016-07-16,,,,
2016-07-17,,,,
2016-07-18,105.535,1.1057,1.3252,0.009475529
2016-07-19,106.21,1.1076,1.3271,0.009415309
2016-07-20,106.235,1.102,1.3111,0.009413094
2016-07-21,107.155,1.1013,1.3228,0.009332276
2016-07-22,105.855,1.1029,1.3226,0.009446885
2016-07-23,,,,
2016-07-24,,,,
2016-07-25,106.325,1.0967,1.314,0.009405126
2016-07-26,105.725,1.0991,1.3098,0.009458501
2016-07-27,104.695,1.0989,1.3144,0.009551555
2016-07-28,105.215,1.1063,1.3224,0.009504348
2016-07-29,104.845,1.1075,1.3163,0.009537889
2016-07-30,,,,
2016-07-31,,,,
2016-08-01,102.335,1.1171,1.3205,0.009771828
2016-08-02,102.405,1.1163,1.3185,0.009765148
2016-08-03,101.015,1.1221,1.3343,0.00989952
2016-08-04,101.285,1.1149,1.3326,0.00987313
2016-08-05,101.175,1.113,1.3122,0.009883865
2016-08-06,,,,
2016-08-07,,,,
2016-08-08,102.145,1.109,1.3076,0.009790004
2016-08-09,102.405,1.1083,1.3041,0.009765148
2016-08-10,101.93,1.1116,1.3007,0.009810654
2016-08-11,101.215,1.1185,1.3022,0.009879959
2016-08-12,101.875,1.114,1.2958,0.009815951
2016-08-13,,,,
2016-08-14,,,,
2016-08-15,,,,
2016-08-16,101.195,1.1187,1.2891,0.009881911
2016-08-17,100.315,1.1277,1.3035,0.009968599
2016-08-18,100.105,1.1291,1.3043,0.009989511
2016-08-19,100.095,1.1348,1.3163,0.009990509
2016-08-20,,,,
2016-08-21,,,,
2016-08-22,100.375,1.1316,1.3076,0.00996264
2016-08-23,100.33,1.1318,1.3134,0.009967109
2016-08-24,100.265,1.1307,1.3199,0.00997357
2016-08-25,100.475,1.1265,1.3233,0.009952725
2016-08-26,100.565,1.1286,1.3191,0.009943817
2016-08-27,,,,
2016-08-28,,,,
2016-08-29,101.915,1.1199,1.3134,0.009812098
2016-08-30,101.96,1.1186,1.3106,0.009807768
2016-08-31,102.965,1.1148,1.3083,0.009712038
2016-09-01,103.35,1.1159,1.3142,0.009675859
2016-09-02,103.225,1.1193,1.3271,0.009687576
2016-09-03,,,,
2016-09-04,,,,
2016-09-05,104.025,1.1159,1.3293,0.009613074
2016-09-06,103.445,1.1147,1.3299,0.009666973
2016-09-07,102.065,1.1246,1.3426,0.009797678
2016-09-08,101.675,1.1241,1.3338,0.009835259
2016-09-09,102.325,1.1269,1.3305,0.009772783
2016-09-10,,,,
2016-09-11,,,,
2016-09-12,102.395,1.1235,1.3261,0.009766102
2016-09-13,101.84,1.1239,1.3336,0.009819324
2016-09-14,,,,
2016-09-15,,,,
2016-09-16,,,,
2016-09-17,,,,
2016-09-18,,,,
2016-09-19,102.3,1.1157,1.3017,0.009775171
2016-09-20,101.805,1.118,1.3038,0.0098227
2016-09-21,101.715,1.1155,1.2988,0.009831392
2016-09-22,100.39,1.1188,1.3031,0.009961152
2016-09-23,100.805,1.1211,1.3079,0.009920143
2016-09-24,,,,
2016-09-25,,,,
2016-09-26,100.985,1.1235,1.2976,0.009902461
2016-09-27,100.325,1.1251,1.297,0.009967605
2016-09-28,100.345,1.1219,1.3019,0.009965619
2016-09-29,100.915,1.1222,1.3059,0.00990933
2016-09-30,101.165,1.1223,1.2974,0.009884842
2016-10-01,,,,
2016-10-02,,,,
2016-10-03,,,,
2016-10-04,101.72,1.1213,1.2851,0.009830908
2016-10-05,102.82,1.1203,1.2733,0.009725734
2016-10-06,103.495,1.1208,1.275,0.009662303
2016-10-07,103.865,1.1145,1.2026,0.009627882
2016-10-08,,,,
2016-10-09,,,,
2016-10-10,103.045,1.1196,1.2434,0.009704498
2016-10-11,103.655,1.1142,1.2363,0.009647388
2016-10-12,103.375,1.106,1.2217,0.009673519
2016-10-13,104.25,1.1013,1.2193,0.009592326
2016-10-14,103.615,1.1056,1.2245,0.009651112
2016-10-15,,,,
2016-10-16,,,,
2016-10-17,104.175,1.0972,1.2159,0.009599232
2016-10-18,103.88,1.1002,1.2189,0.009626492
2016-10-19,103.86,1.0976,1.2295,0.009628346
2016-10-20,103.385,1.0978,1.2289,0.009672583
2016-10-21,104.015,1.0927,1.2254,0.009613998
2016-10-22,,,,
2016-10-23,,,,
2016-10-24,103.96,1.0879,1.2219,0.009619084
2016-10-25,104.32,1.0872,1.2223,0.00958589
2016-10-26,104.095,1.0889,1.218,0.009606609
2016-10-27,104.555,1.091,1.2237,0.009564344
2016-10-28,105.25,1.0896,1.2158,0.009501188
2016-10-29,,,,
2016-10-30,,,,
2016-10-31,104.64,1.0978,1.219,0.009556575
2016-11-01,104.845,1.0972,1.2238,0.009537889
2016-11-02,104.04,1.1056,1.2241,0.009611688
2016-11-03,103.36,1.1097,1.2302,0.009674923
2016-11-04,102.96,1.1105,1.2465,0.00971251
2016-11-05,,,,
2016-11-06,,,,
2016-11-07,103.985,1.1088,1.2473,0.009616772
2016-11-08,104.545,1.1047,1.2397,0.009565259
2016-11-09,105.18,1.1006,1.2369,0.009507511
2016-11-10,105.755,1.0917,1.2415,0.009455818
2016-11-11,106.86,1.0887,1.2545,0.009358039
2016-11-12,,,,
2016-11-13,,,,
2016-11-14,106.76,1.0839,1.259,0.009366804
2016-11-15,108.265,1.0745,1.2502,0.009236595
2016-11-16,109.05,1.0726,1.245,0.009170105
2016-11-17,108.82,1.0706,1.2442,0.009189487
2016-11-18,110.185,1.0626,1.2415,0.009075646
2016-11-19,,,,
2016-11-20,,,,
2016-11-21,110.985,1.0587,1.2349,0.009010227
2016-11-22,110.87,1.0628,1.2485,0.009019572
2016-11-23,111.14,1.0628,1.2423,0.008997661
2016-11-24,112.54,1.0547,1.2428,0.00888573
2016-11-25,113.255,1.056,1.2453,0.008829632
2016-11-26,,,,
2016-11-27,,,,
2016-11-28,112.885,1.0599,1.2467,0.008858573
2016-11-29,111.815,1.0616,1.2417,0.008943344
2016-11-30,112.485,1.0649,1.2492,0.008890074
2016-12-01,114.425,1.0597,1.2514,0.008739349
2016-12-02,114.125,1.0661,1.2595,0.008762322
2016-12-03,,,,
2016-12-04,,,,
2016-12-05,113.2,1.0538,1.2644,0.008833922
2016-12-06,113.81,1.0759,1.2729,0.008786574
2016-12-07,114.04,1.072,1.2679,0.008768853
2016-12-08,113.615,1.0758,1.2629,0.008801655
2016-12-09,114.115,1.0615,1.2584,0.00876309
2016-12-10,,,,
2016-12-11,,,,
2016-12-12,115.485,1.0546,1.2586,0.008659133
2016-12-13,114.895,1.0639,1.2681,0.008703599
2016-12-14,115.225,1.0628,1.2661,0.008678672
2016-12-15,117.265,1.0514,1.2517,0.008527694
2016-12-16,118.26,1.042,1.2425,0.008455945
2016-12-17,,,,
2016-12-18,,,,
2016-12-19,117.765,1.0453,1.2492,0.008491487
2016-12-20,117.11,1.0402,1.239,0.00853898
2016-12-21,117.85,1.0395,1.237,0.008485363
2016-12-22,117.485,1.0431,1.2354,0.008511725
2016-12-23,117.595,1.0434,1.2287,0.008503763
2016-12-24,,,,
2016-12-25,,,,
2016-12-26,117.245,1.0458,1.2278,0.008529148
2016-12-27,117.2,1.0456,1.2275,0.008532423
2016-12-28,117.475,1.046,1.2273,0.008512449
2016-12-29,117.05,1.0421,1.2224,0.008543358
2016-12-30,116.56,1.0489,1.2248,0.008579272
2016-12-31,,,,
2017-01-01,,,,
2017-01-02,116.825,1.0529,1.2348,0.008559812
2017-01-03,117.395,1.0461,1.2283,0.00851825
2017-01-04,117.565,1.0419,1.2245,0.008505933
2017-01-05,117.325,1.0489,1.2321,0.008523333
2017-01-06,115.475,1.0608,1.2422,0.008659883
2017-01-07,,,,
2017-01-08,,,,
2017-01-09,117.175,1.053,1.2262,0.008534244
2017-01-10,115.895,1.0588,1.2174,0.0086285
